Tanggal,Pukul,Latitude (?),Longitude(?),Heading(?),Kecepatan K2(knots)
14/5/2023,19:00,3.17699,123.22203,53,0
14/5/2023,19:06,3.17699,123.22203,53,0
14/5/2023,19:12,3.17699,123.22203,53,0
14/5/2023,19:18,3.17699,123.22203,53,0
14/5/2023,19:24,3.17699,123.22203,53,0
14/5/2023,19:30,3.17699,123.22203,53,0
14/5/2023,19:36,3.17699,123.22203,53,0
14/5/2023,19:42,3.17699,123.22203,53,0
14/5/2023,19:48,3.17699,123.22203,53,0
14/5/2023,19:54,3.17699,123.22203,53,0
14/5/2023,20:00,3.17699,123.22203,53,0
14/5/2023,20:06,3.17699,123.22203,53,0
14/5/2023,20:12,3.17699,123.22203,53,0
14/5/2023,20:18,3.17699,123.22203,53,0
14/5/2023,20:24,3.17699,123.22203,53,0
14/5/2023,20:30,3.17699,123.22203,53,0
14/5/2023,20:36,3.17699,123.22203,53,0
14/5/2023,20:42,3.17699,123.22203,53,0
14/5/2023,20:48,3.17699,123.22203,53,0
14/5/2023,20:54,3.17699,123.22203,53,0
14/5/2023,21:00,3.17699,123.22203,53,0
14/5/2023,21:06,3.17699,123.22203,53,0
14/5/2023,21:12,3.17699,123.22203,53,0
14/5/2023,21:18,3.17699,123.22203,53,0
14/5/2023,21:24,3.17699,123.22203,53,0
14/5/2023,21:30,3.17699,123.22203,53,0
14/5/2023,21:36,3.17699,123.22203,53,0
14/5/2023,21:42,3.17699,123.22203,53,0
14/5/2023,21:48,3.17699,123.22203,53,0
14/5/2023,21:54,3.17699,123.22203,53,0
14/5/2023,22:00,3.17699,123.22203,53,0
14/5/2023,22:06,3.17699,123.22203,53,0
14/5/2023,22:12,3.17699,123.22203,53,0
14/5/2023,22:18,3.17699,123.22203,53,0
14/5/2023,22:24,3.17699,123.22203,53,0
14/5/2023,22:30,3.17699,123.22203,53,0
14/5/2023,22:36,3.17699,123.22203,53,0
14/5/2023,22:42,3.17699,123.22203,53,0
14/5/2023,22:48,3.17699,123.22203,53,0
14/5/2023,22:54,3.17699,123.22203,53,0
14/5/2023,23:00,3.17699,123.22203,53,0
14/5/2023,23:06,3.17699,123.22203,53,0
14/5/2023,23:12,3.17699,123.22203,53,0
14/5/2023,23:18,3.17699,123.22203,53,0
14/5/2023,23:24,3.17699,123.22203,53,0
14/5/2023,23:30,3.17699,123.22203,53,0
14/5/2023,23:36,3.17699,123.22203,53,0
14/5/2023,23:42,3.17699,123.22203,53,0
14/5/2023,23:48,3.17699,123.22203,53,0
14/5/2023,23:54,3.17699,123.22203,53,0
15/5/2023,0:00,3.17699,123.22203,53,0
15/5/2023,0:06,3.17699,123.22203,53,0
15/5/2023,0:12,3.17699,123.22203,53,0
15/5/2023,0:18,3.17699,123.22203,53,0
15/5/2023,0:24,3.17699,123.22203,53,0
15/5/2023,0:30,3.17699,123.22203,53,0
15/5/2023,0:36,3.17699,123.22203,53,0
15/5/2023,0:42,3.17699,123.22203,53,0
15/5/2023,0:48,3.17699,123.22203,53,0
15/5/2023,0:54,3.17699,123.22203,53,0
15/5/2023,1:00,3.17699,123.22203,53,0
15/5/2023,1:06,3.17699,123.22203,53,0
15/5/2023,1:12,3.17699,123.22203,53,0
15/5/2023,1:18,3.17699,123.22203,53,0
15/5/2023,1:24,3.17699,123.22203,53,0
15/5/2023,1:30,3.17699,123.22203,53,0
15/5/2023,1:36,3.17699,123.22203,53,0
15/5/2023,1:42,3.17699,123.22203,53,0
15/5/2023,1:48,3.17699,123.22203,53,0
15/5/2023,1:54,3.17699,123.22203,53,0
15/5/2023,2:00,3.17699,123.22203,53,0
15/5/2023,2:06,3.17699,123.22203,53,0
15/5/2023,2:12,3.17699,123.22203,53,0
15/5/2023,2:18,3.17699,123.22203,53,0
15/5/2023,2:24,3.17699,123.22203,53,0
15/5/2023,2:30,3.17699,123.22203,53,0
15/5/2023,2:36,3.17699,123.22203,53,0
15/5/2023,2:42,3.17699,123.22203,53,0
15/5/2023,2:48,3.17699,123.22203,53,0
15/5/2023,2:54,3.17699,123.22203,53,0
15/5/2023,3:00,3.17699,123.22203,53,0
15/5/2023,3:06,3.17699,123.22203,53,0
15/5/2023,3:12,3.17699,123.22203,53,0
15/5/2023,3:18,3.17699,123.22203,53,0
15/5/2023,3:24,3.17699,123.22203,53,0
15/5/2023,3:30,3.17699,123.22203,53,0
15/5/2023,3:36,3.17699,123.22203,53,0
15/5/2023,3:42,3.17699,123.22203,53,0
15/5/2023,3:48,3.17699,123.22203,53,0
15/5/2023,3:54,3.17699,123.22203,53,0
15/5/2023,4:00,3.17699,123.22203,53,0
15/5/2023,4:06,3.17699,123.22203,53,0
15/5/2023,4:12,3.17699,123.22203,53,0
15/5/2023,4:18,3.17699,123.22203,53,0
15/5/2023,4:24,3.17699,123.22203,53,0
15/5/2023,4:30,3.17699,123.22203,53,0
15/5/2023,4:36,3.17699,123.22203,53,0
15/5/2023,4:42,3.17699,123.22203,53,0
15/5/2023,4:48,3.17699,123.22203,53,0
15/5/2023,4:54,3.17699,123.22203,53,0
15/5/2023,5:00,3.17699,123.22203,53,0
15/5/2023,5:06,3.17699,123.22203,53,0
15/5/2023,5:12,3.17699,123.22203,53,0
15/5/2023,5:18,3.17699,123.22203,53,0
15/5/2023,5:24,3.17699,123.22203,53,0
15/5/2023,5:30,3.17699,123.22203,53,0
15/5/2023,5:36,3.17699,123.22203,53,0
15/5/2023,5:42,3.17699,123.22203,53,0
15/5/2023,5:48,3.17699,123.22203,53,0
15/5/2023,5:54,3.17699,123.22203,53,0
15/5/2023,6:00,3.17699,123.22203,53,0
15/5/2023,6:06,3.17699,123.22203,53,0
15/5/2023,6:12,3.17699,123.22203,53,0
15/5/2023,6:18,3.17699,123.22203,53,0
15/5/2023,6:24,3.17699,123.22203,53,0
15/5/2023,6:30,3.17699,123.22203,53,0
15/5/2023,6:36,3.17699,123.22203,53,0
15/5/2023,6:42,3.17699,123.22203,53,0
15/5/2023,6:48,3.17699,123.22203,53,0
15/5/2023,6:54,3.17699,123.22203,53,0
15/5/2023,7:00,3.17699,123.22203,53,0
15/5/2023,7:06,3.17699,123.22203,53,0
15/5/2023,7:12,3.17699,123.22203,53,0
15/5/2023,7:18,3.17699,123.22203,53,0
15/5/2023,7:24,3.17699,123.22203,53,0
15/5/2023,7:30,3.17699,123.22203,53,0
15/5/2023,7:36,3.17699,123.22203,53,0
15/5/2023,7:42,3.17699,123.22203,53,0
15/5/2023,7:48,3.17699,123.22203,53,0
15/5/2023,7:54,3.17699,123.22203,53,0
15/5/2023,8:00,3.17699,123.22203,53,0
15/5/2023,8:06,3.17699,123.22203,53,0
15/5/2023,8:12,3.17699,123.22203,53,0
15/5/2023,8:18,3.17699,123.22203,53,0
15/5/2023,8:24,3.17699,123.22203,53,0
15/5/2023,8:30,3.17699,123.22203,53,0
15/5/2023,8:36,3.17699,123.22203,53,0
15/5/2023,8:42,3.17699,123.22203,53,0
15/5/2023,8:48,3.17699,123.22203,53,0
15/5/2023,8:54,3.17699,123.22203,53,0
15/5/2023,9:00,3.17699,123.22203,53,0
15/5/2023,9:06,3.17699,123.22203,53,0
15/5/2023,9:12,3.17699,123.22203,53,0
15/5/2023,9:18,3.17699,123.22203,53,0
15/5/2023,9:24,3.17699,123.22203,53,0
15/5/2023,9:30,3.17699,123.22203,53,0
15/5/2023,9:36,3.17699,123.22203,53,0
15/5/2023,9:42,3.17699,123.22203,53,0
15/5/2023,9:48,3.17699,123.22203,53,0
15/5/2023,9:54,3.17699,123.22203,53,0
15/5/2023,10:00,3.17699,123.22203,53,0
15/5/2023,10:06,3.17699,123.22203,53,0
15/5/2023,10:12,3.17699,123.22203,53,0
15/5/2023,10:18,3.17699,123.22203,53,0
15/5/2023,10:24,3.17699,123.22203,53,0
15/5/2023,10:30,3.17699,123.22203,53,0
15/5/2023,10:36,3.17699,123.22203,53,0
15/5/2023,10:42,3.17699,123.22203,53,0
15/5/2023,10:48,3.17699,123.22203,53,0
15/5/2023,10:54,3.17699,123.22203,53,0
15/5/2023,11:00,3.17699,123.22203,53,0
15/5/2023,11:06,3.17699,123.22203,53,0
15/5/2023,11:12,3.17699,123.22203,53,0
